"RegionName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02"
"Muskogee, OK",82000,83300,85700,87100,88000,88400,87900,86300,85000,84600,85200,85100,85500,87700,89400,89500,89400,89500,88500,86700,84900,83800,83200,83000,82000,80500,79100,78700,78900,78900,79700,81900,84300,84900,84500,84600,85000,84700,83600,82600,82000,81700,81500,81100,80800,81100,81800,82100,82200,81600,81800,83200,83700,82700,82500,82900,83800,83800,83200,83100,83800,83900,83500,82400,81600,82000,83000,83900,84500,85200,86300,87400,87400,87100,87400,88500,89600,90300,90000,90400,91600,93000,93300,92800,92800,93900,94800,96000,96900,97700,98100,97500,95900,95100,95600,96700,97400,97700,97900,97700,97700,98100,98500,99000,99300,99400,99600,99900,100700,102400,103700,104200,104400,105500,107000,108200,108900,109400,110200,111500,112300,112500,112800,113200,113200,113300,113900,115400,116500,115900,115400,116000,116700,116600,116700,117700,118800,118800,118100,117500,117700,118200,117800,116700,115100,113100,111100,109200,108100,107300,106200,104200,104200,106500,109300,110700,112800,115800,117900,118400,119200,119800,120400,121200,122000,122000,120800,119000,118400,118000,116100,114800,115200,115100,114600,114000,113400,112800,113300,114500,115900,118000,121800,125600,128200,129200,129000,129000,129500,129100,128200,128400,129200,129800,130800,131700,131800,132400,132500,132000,132000,132500,132800,133100,133500,134900,136800,136600,133500,132600,138000,145300,148200,148000,149200,150000,145900,139500,136000,136500,140000,144500,147600,149200,148400,148200,149400
"Statesboro, GA",149400,151500,150900,149700,150800,154600,156000,155200,152400,151800,152700,155500,157600,158700,159600,159400,160100,160700,160400,162300,166000,165300,162500,163200,166600,169200,172200,177000,178400,174600,174600,177700,179300,181900,185000,184300,181900,179900,178200,179000,182500,186000,186000,185200,186800,188100,188800,190400,194200,196700,198500,198400,197900,199400,203500,202200,198500,200500,205600,209300,208600,207600,207100,205300,203800,203200,205400,211200,216800,217800,218900,217700,217400,216700,214500,215900,220200,222900,223900,226800,224100,220500,220200,223000,223700,225300,228500,233200,234100,232900,231100,228300,227500,230700,230600,229200,232300,237900,242200,244900,249000,250100,249000,250300,254300,254200,252300,254800,259300,264100,268400,266200,260600,260100,263900,265600,266600,269200,273800,275300,272500,271800,273700,273600,272600,277400,283000,285400,287500,291800,294900,296500,294800,288300,283500,283000,282300,279000,277400,276600,278000,275300,272500,270900,270400,267500,265300,266700,271200,272100,267900,266100,267300,269800,271300,273400,276400,277600,276300,274500,274500,275700,274700,274300,278600,285600,287700,284600,282700,283400,280800,275800,272800,270900,268800,261500,247800,238700,235000,227600,218400,213100,210400,209400,208500,207300,208800,212000,213600,214100,216000,218600,220900,222100,222600,222600,222300,221200,221300,222300,221500,219800,219100,217300,212900,215000,226400,238200,242600,243300,242400,245400,251500,252000,246700,252000,267500,277500,276900,279500,286900,293800,297600,299300,299100,297600,295800
"Shawnee, OK",73600,72800,72900,72700,73100,73500,73200,72800,73000,72700,72400,73200,75000,76500,77000,77200,77800,79000,80000,80300,80700,81200,81900,82800,83200,82800,82500,82500,82800,83100,83200,83300,83200,83000,83400,84500,85800,86200,86700,88300,90000,92700,95300,96700,98300,101400,102900,102400,103100,105100,107800,109000,107700,104500,103000,103500,104300,102200,99400,99300,98700,96200,94200,93700,92500,91200,90400,90500,90100,89900,90200,90100,89900,91300,93100,93800,93700,93600,93700,94500,95600,96000,96300,97600,98800,98400,97100,96900,97900,98000,97200,96600,97000,98400,100400,102300,104400,106100,107500,107900,108600,109700,110000,108200,105800,104000,101400,98000,96800,97100,96400,95900,95300,93800,92400,91900,91400,91500,92700,93900,93100,92000,91200,89900,90400,94900,100100,103500,106200,108300,110000,111000,110700,110200,111300,112700,113100,112600,112100,111800,110900,108900,107000,105700,105600,106000,106800,108000,107900,105800,105700,107000,109100,112900,117100,118900,120300,123000,126000,128200,130700,133100,134500,135500,136000,136200,136100,136600,137300,138200,138000,137300,138300,138800,136300,133100,132000,131400,132300,134900,136800,136500,135600,136100,137800,138500,138700,140000,141300,141800,141600,141900,142900,143500,143500,144200,143900,145100,148500,151600,152500,153400,153200,152400,152500,153400,155800,157500,156300,154300,154400,157200,160400,161800,162200,164300,166800,168900,169600,169900,171000,173800,175600,174500,174000,174000,172600
"Lake City, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218500,217400,213600,207000,200100,196500,195900,189800,178400,169400,166400,164700,161100,156300,151800,149500,148200,147000,147100,148500,147400,144900,143900,144000,143700,144400,146400,148700,149600,149900,149400,149400,149800,149700,147000,144000,142900,142700,141100,139000,136700,134400,133000,133000,133600,134300,136600,140600,144200,145800,147500,150100,151200,150400,150000,152800,158200,164400,168100,169300,170000,171300,171000,170400,170100,169400,168000
"Kapaa, HI",278000,279900,273200,264400,256400,252000,249200,247200,244700,241500,237800,233700,232900,235400,238100,239400,240200,239200,239400,242300,243900,242300,240600,240900,241800,245100,250200,252700,253900,255000,252800,249800,249800,251200,252700,254500,254900,253600,252300,253300,256900,261900,267500,273000,278900,287800,297900,302300,301300,299600,299000,297500,293300,287900,284600,282500,281600,280600,279100,275400,270800,268100,269700,274100,282400,290700,296300,299900,302100,303000,306400,317300,332200,343200,347500,351600,353700,359200,369400,381700,389700,396100,399700,401100,404200,410900,418700,427000,437000,446500,454200,463600,476100,488700,498300,507800,516800,530900,550900,571900,586100,595000,600700,604300,609000,622100,645000,669000,690300,704300,713300,720600,727600,735400,743100,744600,740100,739700,747200,754300,752200,747300,744200,740500,738700,735000,731300,733400,737200,735100,728700,725500,726400,726500,729400,738200,750100,759500,767700,775800,781500,776200,769300,763000,753200,741700,728300,710100,692200,678400,671000,663100,668300,682800,686400,674500,666000,659700,653800,649700,650100,653000,650700,646500,640600,636300,633100,629300,627100,630000,633500,635500,634300,630400,627500,625100,621700,618400,616900,615800,615100,615700,614900,611300,608600,608000,608200,609500,611000,607900,597600,589100,587400,586400,582900,581400,582500,587100,593000,596300,596100,597900,603700,613000,622000,630400,640600,648300,649500,649800,653000,656500,656000,653900,656000,665300,675900,686500,693700,701400,710000,716100,718900,724900,727900,730400,735100
"Morehead City, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475600,492800,511500,523800,531900,536700,538100,539800,542000,537100,526100,514700,504600,498500,493900,491200,492900,496700,496300,492700,491800,489600,485200,483700,487000,487100,481200,473300,462300,449400,441700,439500,436000,433100,433200,433300,432300,431400,430900,428700,426600,425100,423000,420800,418300,412600,406900,402800,398600,393700,393200,395400,399200,401100,403100,406000,410200,413600,416900,417900,419700,428200,443500,455700,460200,461700,463800,464300,463600,464600,465300,464600
"Klamath Falls, OR",147700,143600,142000,142700,144000,143800,143100,143600,144400,144100,143000,143400,144500,145700,146400,146400,145800,146000,146700,148400,150700,152300,152300,151900,152900,154900,156000,156900,158000,159000,159500,159300,159200,160000,160800,162200,164900,166500,167400,168600,170500,172300,173000,172500,172400,172600,173400,174600,175900,176500,176500,175700,175100,173000,170500,168500,167900,168100,167800,166600,165500,164900,164600,164300,164100,164400,164800,165000,164400,163400,162800,162600,162300,163700,166000,166700,166200,165700,164600,164300,165600,166900,168600,170700,172300,173800,175400,177000,179000,183100,187200,190200,193500,197100,199100,202000,204700,205100,205800,208200,210200,212700,217000,221600,225300,230100,236100,242000,248500,255200,261300,269000,277800,284600,293700,305000,312500,316200,318000,318600,320200,322900,323600,325700,327800,327900,327200,325100,318900,313300,312400,313800,315800,321300,329800,334100,334200,335300,337200,336900,333900,328400,324500,321700,317100,311700,304500,295900,289600,282600,271700,262100,262100,266000,266100,264500,266100,265700,263000,260700,259200,259500,262900,267000,269200,270000,269400,266400,259600,249200,239400,232700,230900,228700,224500,221200,220000,218800,219000,217800,213900,211200,211700,212800,211700,210600,210500,210600,209700,209200,208700,207600,207700,210500,212900,213600,214400,214900,214800,215400,216600,217600,218500,219700,221300,225100,230200,234100,235200,237300,239600,239900,238800,239800,240400,243800,249000,252800,254700,257400,259400,262000,263900,264400,264300,265100,266000
"Clearlake, CA",,,,,,,,,,,,,,,,,,,,,,,175500,178500,185600,,,193300,198000,200900,203500,206100,212000,215900,216600,217600,218400,216700,215000,213700,214900,214400,213000,213100,215900,221300,230400,239700,245000,249400,252700,254400,258400,264400,266900,267700,271100,273800,271000,265200,264100,265700,266400,269300,273700,274700,272200,269200,267000,268000,274700,281000,286400,294700,304800,311300,314300,318000,327100,337300,341600,345800,351500,356500,360100,363200,364800,367400,374800,385200,393700,395500,396600,398400,403000,407900,415100,422400,430300,435800,440300,446300,454700,468000,478600,483500,488100,502500,518100,528800,532500,537500,542300,542000,538800,536000,535800,536400,536500,537200,534700,535000,542700,549700,547900,547300,546100,543500,546900,555700,560300,559900,552700,540500,529600,522600,518300,515700,509500,498700,490100,489100,491300,488100,484100,483000,484100,482400,476900,473900,475400,477900,474400,460600,437100,414000,401000,395800,389400,383300,382200,380400,376800,378100,380900,381600,382500,387000,390200,386200,379000,373800,367300,358700,351600,344600,337400,331300,329700,330500,326500,317400,310200,306400,306100,306700,307000,305800,303300,302200,303900,305100,306100,308500,311100,312900,314000,314900,320300,327400,332000,334100,339200,343200,344800,346800,350200,352100,351200,349700,347500,344800,343600,346000,345500,343000,349600,362900,372500,378400,386000,392500,395800,398800,402700,404300,404200
"Elizabeth City, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,118900,119200,120300,123300,129300,133600,132600,130600,133000,137700,140100,138500,135600,136100,137300,136000,133300,132600,135200,139100,140200,138800,137300,136100,136100,137400,139100,140800,143200,,146000,149600,154700,158200,157700,156400,158800,160200,158800,157000,157500,159300,162400,164200,163200,162500,164700,167800,169800,172800,175200,176600,177000,175900,173600,171600,169700,168200,168000,168500,169600,169300,167400,165000,163400,164000,167100,169200,168000,168000,172100,178000,182700,188800,195800,202100,209000,214800,214300,211400,215400,223700,228400,232800,241400,249400,254500,259100,263800,269000,272300,272400,273300,276600,278100,276800,275400,273900,274000,273800,269900,264300,261400,260500,259600,256800,255300,254500,252800,248900,246500,246800,248200,249800,258200,272300,282100,286200,289100,293300,295900,296600,296900,298500,299300,297200,292600,286600,282000,279300,277800,275500,275300,278400,281200,282100,284300,287900,290700,291400,291300,290300,288500,284400,280000,277600,277000,277100,277300,276800,273800,269600,265800,261800,257800,254800,250800,246600,243700,241300,240200,240100,238900,239900,241400,241400,241700,243000,241800,242000,244200,245600,245000,245500,248600,253200,255500,255300,254300,254500,256500,257300,253800,249400,247200,247800,248200,246900,247300,252800,259100,262200,262500,262600,264600,267400,269400,268000,265400
"Coos Bay, OR",119700,119200,118900,119000,118600,118400,119100,119600,119400,119300,119600,120200,121200,122500,123100,124400,125500,124800,122800,122200,123500,126400,128200,128500,128600,128700,128300,127300,125600,123700,122200,122400,124400,125900,125700,124200,121900,120400,120400,120300,121300,122800,124500,125200,124500,124000,124700,125200,125900,127700,128300,127700,127000,127100,127300,128200,130000,131900,133200,134500,135500,136200,136800,138000,139100,140300,141200,140800,138600,136200,134800,134200,134100,134300,136000,138900,141000,142300,143600,144600,145900,147700,149400,150400,150800,151300,152600,153700,154600,156100,158600,161500,163800,164900,166500,169600,173500,175900,176300,176400,178100,180500,182600,185800,190400,195000,198500,200600,203500,209000,214400,219300,224400,229700,234500,239200,243700,247300,250400,254500,259100,262100,264800,269200,274000,276100,275600,273400,270300,268700,271900,278400,280700,277800,274800,270600,264000,259700,258900,256800,252500,248900,245800,241400,236300,233000,231200,229900,229500,227600,223700,221300,222200,223000,220800,216000,213000,211500,210800,210700,211300,213100,215800,218600,220300,220600,219300,218600,219200,221000,222600,224800,226500,226400,225200,223300,221200,219000,217000,215700,215600,215700,214500,211300,206600,202900,200300,198700,198000,198300,199100,200100,200500,200600,200900,201400,202100,202600,202600,202800,202500,202600,204200,205700,205200,203700,203000,202800,202200,201400,202200,203700,205300,206100,205900,207000,210400,213300,213600,212800,213300,215300,216800,217000,217300,220600,225300
"Oneonta, NY",127700,120200,115200,111200,107900,106400,105600,102600,99100,96600,94800,92500,91900,92300,92800,91700,90300,88800,87800,87300,87600,87900,87400,87400,88100,88000,88300,89800,90400,89800,89500,90500,90900,90500,90400,92800,94300,94400,94300,94700,93700,92300,90800,90400,91200,91300,91000,90900,91500,93500,96000,97800,100200,102500,104000,106300,109900,112700,114100,115000,115000,114400,113800,113100,113100,114500,115700,115400,114000,113400,112600,111700,112000,111800,109900,107700,107200,107300,107400,106400,105700,106200,109200,113000,116500,119300,121000,121200,120000,118900,118200,117500,117000,116700,116000,115700,115500,115300,116600,120000,121700,120900,121000,123300,125700,126000,125300,125300,126800,129100,131900,135400,140500,146100,150700,155300,159700,162400,164500,166400,167700,169100,171000,172300,173600,175800,177900,178200,176600,175300,174400,173000,170900,168500,165100,163800,166200,169300,170100,170100,169400,169100,169000,168600,168200,168900,169000,167100,163700,160900,160100,159500,162300,169200,174500,175200,177200,180200,182700,182200,179500,178500,179500,179200,178000,177600,177500,178100,178400,179100,179900,179600,178000,176900,176200,176000,174500,172400,173000,174400,173100,171600,172000,173300,174600,174500,173800,173800,173900,172300,171000,171600,172200,169300,165900,165000,165500,164800,164200,165000,165700,165200,164400,164300,163100,162400,162800,163900,164400,165600,165100,163000,161200,160200,159200,159700,161100,161500,161800,163200,164000,162900,161600,161500,161500,161200,160900
"Sturgis, MI",,,,,,,,,,,,,,,,,,,,,,,97000,96800,98600,101300,102300,102800,104100,105500,105100,103900,103500,104200,105900,108500,109700,108300,106900,106600,107300,107800,108600,110200,111200,111900,113200,114100,113300,112200,112700,115400,117600,117800,117200,115900,114400,113500,113500,113200,112900,112300,111000,110000,110000,110100,109300,109200,109000,109700,111200,112200,112000,113100,115100,116200,115900,115400,116200,116800,116300,114700,113600,113800,114400,113800,112200,111100,111500,112300,113100,114100,115100,115800,115300,114100,113500,114500,115900,116200,115400,115800,117100,118100,118900,120200,121800,123500,125300,127300,128800,130600,132700,134900,136200,137100,137400,138500,139100,138800,137500,136100,136200,137200,137900,137600,135800,134000,134200,135000,134800,134700,135100,135400,135600,135100,134500,134200,134300,134600,134500,132400,128500,125800,125700,125100,121700,118400,115800,112800,110300,107500,105500,105800,108300,109700,109800,109000,109200,108600,107300,106500,107200,108200,108100,107800,108700,110000,109700,109200,108800,109300,110200,111300,111600,111600,112200,112900,112600,111500,110700,110500,110700,110500,110600,111400,112000,111900,111600,111500,111800,112000,111900,111800,112100,112800,113700,114600,115100,115500,116700,117700,118100,117500,117800,119700,121900,123000,124100,123700,122800,123300,122200,119500,118100,118300,118200,117600,117200,118000,117900,118200,120100,122100,122400,121500,119600
"Fremont, OH",86700,86500,85300,85100,85200,84900,84800,84900,85000,85400,85900,86200,86000,85600,85400,85100,85200,86100,87300,88100,89000,90300,91200,91300,91200,91500,91900,92700,93900,94600,94500,94800,95300,95800,96600,97200,97600,98200,98600,98300,98700,99600,100900,101800,101800,101300,101400,102000,102500,103200,104300,104900,105000,105100,105300,105400,105600,106100,106800,107300,107400,108100,109900,111800,112200,111700,111500,111900,111700,111300,111000,110800,111400,112400,112400,111600,110600,110400,111200,111900,112800,113800,114100,113900,113500,112700,112200,112700,113400,113900,114100,114300,115200,115900,116500,117600,119400,121100,122400,122800,123400,124200,124500,124700,124900,124700,125000,125000,124400,124500,125500,126800,128400,129700,130100,130100,130100,130500,131400,132300,132300,130800,128500,127100,126500,126600,126700,127000,127100,127600,127900,127900,127500,126900,126100,125000,122900,121300,120800,120200,118600,116800,114800,112500,110400,109000,108600,108500,108800,109100,109000,108100,107400,106700,106200,105700,106100,107800,109400,109700,109000,108400,108000,107700,109500,111500,111700,111100,111800,111700,112000,112500,112800,111600,110100,109100,107800,106800,106200,106400,106400,105800,104800,105700,107900,109100,108900,109400,110300,111500,114300,117000,117900,118600,118800,118200,118200,118400,118500,118500,118300,118300,118100,116600,115000,114600,114400,113900,112600,112400,114600,117300,118700,119700,120300,122600,127000,131200,132800,134000,135300,137800,139200,140400,140700,140500,139700
"Lewiston, ID",165000,164700,163700,162300,161400,161000,160300,160000,159200,157100,155100,155700,156800,156000,155000,156300,157300,157200,158300,160300,161800,162400,162000,160700,156900,151700,148100,146700,145800,144700,141100,134400,128300,125600,125200,125600,126500,127100,127600,127300,126300,125700,127500,129600,130500,130500,131500,133400,135200,136500,136700,136900,138300,140000,141000,142000,142700,143300,143900,143300,141900,141600,141400,140700,140300,140300,140000,139600,139300,139100,139100,139000,138600,138300,139200,140000,140000,139800,139800,139800,140500,140800,140300,140800,144200,148000,149800,150500,151600,152200,152700,154100,156200,158000,159000,159300,158600,158300,158000,157500,156800,156900,157100,157600,158900,160600,161800,162800,163800,165000,166800,169100,171600,174800,178200,181100,184300,187200,189200,190200,190600,191000,192700,194800,196700,198000,199600,201600,203800,205300,206700,208200,209600,212100,215900,218800,219500,219700,220700,220900,220100,220100,222200,225200,228300,228900,228800,229900,231000,230900,231800,232300,233600,235800,237500,237900,238600,239600,239200,238500,238600,239100,237300,233900,228300,223600,218400,215000,214000,212500,210100,211300,212800,211900,210900,212800,214200,213400,215100,218000,217100,218600,218100,212000,209600,212200,212700,211800,212600,212100,210500,206900,203800,201000,200700,201700,202300,202200,202400,202900,203000,203500,205400,208700,209400,208200,209100,210300,209300,207100,205600,204200,204500,206200,206100,207000,210100,211900,211500,212100,212400,212500,213900,215500,216100,216500,216900
"Shelton, WA",227200,228300,225200,215000,206000,203000,202200,199900,196600,194500,192900,191400,191400,193500,196400,200000,203200,207200,212100,215400,216100,216800,217800,218300,219100,220400,223300,227200,230700,233200,234400,232100,226300,222900,224700,228700,229700,226600,219300,213300,211000,210600,211300,215400,222300,228400,230900,232600,233900,235200,236400,235900,233100,229500,224700,223500,227000,229400,228700,226900,225900,227900,232400,235400,236700,238900,242300,242100,241100,243400,245400,243700,241300,241600,244400,249600,254400,257300,258400,258700,258600,258800,259900,262000,266000,268900,270200,272100,275800,276700,277900,280200,281900,282100,285500,290200,293500,294100,294300,295700,297800,299700,302900,306700,308100,309500,313100,319700,327100,334600,341100,347900,354100,363600,372400,382500,395200,408000,415700,421300,425000,429400,434400,438400,440400,441600,443800,448200,455500,462200,466900,469100,470800,472000,474900,475900,474800,471700,468600,465500,463700,464100,466200,465600,462500,459100,456300,452600,452300,454800,456000,455900,452100,439000,422400,409200,403000,400400,396400,393900,396500,399500,398400,393200,387300,386700,387200,388000,387000,382600,380300,381900,379400,373100,369100,364700,360300,358700,360800,361200,357400,354600,352900,349500,346700,347500,348800,349100,348100,347600,349000,350600,352100,352800,352700,351100,348300,345600,345400,345600,345000,344700,345500,345600,345600,346100,346700,348200,351500,352900,353400,355900,358300,359100,358800,362400,372000,382900,389100,393500,393800,393600,394300,397100,402900,409000,411600
"Albemarle, NC",150400,149800,148300,147700,146800,145700,146200,149200,153100,155800,158000,159700,159100,159300,162700,166700,169500,172200,174100,175300,175400,173900,172300,172800,174600,174400,174500,174800,173700,173000,173300,172400,172200,175000,178400,180500,181300,183400,185700,187200,188200,190600,191800,191100,188800,187500,186200,185300,186600,190400,193500,195500,196900,197700,200100,203100,206100,,208800,212100,215100,218200,219100,218700,218500,220000,218300,214200,212900,212700,210000,208100,207900,207700,206700,204600,201800,200400,200100,200100,197700,195800,194600,194500,194600,194500,193400,193300,194000,194900,196000,197400,200400,204000,207700,211300,213500,214600,216100,217000,216700,217900,220600,222600,223100,223200,224300,225100,224500,222400,221400,223200,228700,232900,235200,239200,244300,247000,248800,249600,251300,255100,258300,257600,255800,255300,257600,260500,261300,260100,261100,261900,261100,260800,262000,262500,262200,263500,267300,269800,268800,267900,268200,268900,269600,271300,274100,277300,280800,283800,282300,277100,277400,286300,290000,285900,283400,284500,285500,290800,294000,287200,275900,271200,272700,272300,272000,276500,281300,279800,276500,274200,271200,269700,269900,268500,264300,260900,258600,255900,253200,252200,252700,250500,248500,250200,255000,257800,257700,255800,255100,254300,253300,252400,250100,247500,246600,247700,248100,246200,243700,242400,241500,242200,243100,244500,246400,247600,247200,248900,252600,258100,261000,259700,256400,257200,263200,268100,270300,273500,277300,277300,275200,274800,276200,277700,278900
"Georgetown, SC",,,,,,,,,,,,,,,,,,,,,,,406200,409100,408100,406500,403200,403800,405700,405900,410600,424900,440700,451700,458400,467500,482600,501600,516600,525700,539100,558000,566400,570600,579300,581100,573200,571600,578200,582600,588800,607300,625000,633600,643200,654700,661700,669600,682400,695200,704900,716600,726000,731200,733500,733300,732400,738200,745600,750500,752200,752500,751800,752300,757200,766100,772400,769200,764300,766800,768300,768200,774900,787300,800100,808200,810700,805000,800800,809000,826300,833100,833300,836500,849300,871800,886200,887400,891100,901400,912900,929900,943100,949000,959300,976800,986000,987200,995500,1025300,1057000,1080500,1101900,1124500,1147200,1176100,1201400,1219000,1235500,1249200,1258800,1261900,1259500,1259100,1262700,1262000,1257400,1255000,1248000,1236500,1233000,1237500,1238400,1242000,1256400,1273600,1288500,1300000,1309900,1316600,1322800,1317300,1298900,1274600,1253000,1223700,1193900,1169700,1153100,1136200,1120400,1104200,1105700,1124200,1148300,1164600,1178000,1186100,1189800,1192700,1180700,1146900,1109300,1080700,1047800,1033000,1037000,1030400,1005400,986900,976900,971000,963200,956000,951400,947900,941200,928600,906600,881200,866600,857800,844400,824900,807300,797700,796500,800400,803600,802900,792700,778500,769100,765400,764100,761200,761000,765900,780100,794000,812200,831400,839700,843500,850200,853700,850100,848100,848500,857400,861600,858400,853700,852300,847800,857200,886300,923400,944400,960900,981800,1005600,1014700,1018000,1012200,995300,977200
"Laconia, NH",159800,152000,147000,145800,146500,147000,146900,146000,145500,146800,148900,152500,157500,163200,166200,167500,169600,171400,171300,171000,171300,171500,172500,174100,176400,178400,180400,181700,183000,184000,184500,184900,185200,185900,186500,185800,185100,187700,191000,192400,195200,200100,206200,212200,218600,223000,224500,224200,227000,234000,238500,237800,236600,239400,241900,244400,248100,250500,252100,255700,258500,258700,259800,264300,267500,268300,270500,274500,277300,279800,283800,289700,295000,295700,296900,303700,312900,318600,322700,326300,329900,332300,336700,343400,349500,351900,358900,368300,371600,372100,374100,374100,372700,374200,378900,382300,385900,393600,399100,398100,400800,407600,411600,417000,425400,432900,434600,438900,444300,447600,447800,449800,451100,451500,455400,462000,468000,474700,476800,472100,469200,468600,462500,456700,454900,453000,449200,442700,437100,435800,440300,442900,439900,434600,438100,444900,446800,444900,448300,456200,460800,453500,439900,432900,432600,434000,432500,429600,426800,423700,417000,409700,403600,401000,402800,403200,404300,409000,413500,412300,410600,411100,406900,396700,388300,385000,382200,378700,375200,373600,372200,369800,366400,365400,369300,375100,377500,378600,379300,376300,370300,364500,360600,357200,354700,353400,352500,352400,353200,354800,358500,363100,364600,363700,362800,362300,363500,365700,366500,366200,366200,366500,366700,366100,363900,362800,364500,368900,372900,373900,374100,377400,381600,384100,384900,390800,400700,405900,405100,405800,407200,410100,414300,416500,417800,418400,417800
"Batavia, NY",78200,78500,79100,79700,80500,81100,80700,80300,80900,81200,80900,80900,81000,81000,80700,80500,80800,81800,82300,82500,82700,82700,83100,83500,83900,84100,84000,83900,83900,83900,83800,83900,83900,83900,84500,85200,85600,85900,86400,86900,86900,86300,86000,86200,86500,86400,86200,86300,86100,85800,85700,85400,84900,84800,85200,85500,85600,85900,86600,87300,88300,89200,89800,90000,90400,90400,90200,89700,89500,89700,90200,90300,90300,90400,90700,91000,91400,91900,92600,93500,93800,93700,94100,94700,95100,95300,95200,95200,95300,96000,97000,98000,98500,98400,96600,94700,94000,94200,95100,96300,96400,95800,96100,96000,95400,95600,96900,98300,98500,97900,97300,96900,97400,98800,99100,98800,99600,100800,101100,101400,102700,104800,105700,105500,105200,105300,104900,105200,106000,106300,106600,107300,107300,107100,107300,108200,109700,109900,108800,108700,109000,108300,107700,107500,107100,107000,107300,107200,106800,106700,107100,106900,106900,108300,110100,110900,111200,110800,110400,110400,110400,110100,110900,112100,112400,112500,112800,112500,112300,112100,111800,111800,112200,112700,113200,113500,113400,113200,113400,113600,113900,114300,114300,114300,114400,114400,114800,115400,115700,115400,114900,114700,114600,114200,114000,114100,114000,113600,113500,113800,114200,114300,113800,113600,114400,116000,117500,118500,119000,120200,120800,120400,120600,122100,122700,122800,123100,124000,124700,124900,125700,126700,127100,127000,126300,124900,123700
